Date,benchmark,portfolio_1,portfolio_2,portfolio_3,portfolio_4,portfolio_5,portfolio_6,portfolio_7,portfolio_8,portfolio_9,portfolio_10,portfolio_11,portfolio_12,portfolio_13,portfolio_14,portfolio_15,portfolio_16,portfolio_17,portfolio_18,portfolio_19,portfolio_20
2019-03-11 00:00:00-04:00,1.128163287773851,1.1058922889662766,1.1085465895405882,1.1020605017268454,1.1206259216255279,1.1003736599628546,1.104456775618,1.1035987889392147,1.115744195224831,1.1064303536086926,1.1023985952976125,1.1143767235497637,1.1008089693021035,1.1142344592860811,1.111856740027534,1.1266779178002726,1.1173621914400396,1.1032857441500543,1.1058966825076797,1.105144212589311,1.104636642703748
2019-03-12 00:00:00-04:00,1.1343619475373647,1.1112731694454276,1.1140382467613645,1.1074076962126231,1.1259277584845977,1.105427161570111,1.109901191327056,1.1087726657243089,1.1214207091199655,1.1116787647958648,1.1077700593011912,1.119942194174627,1.1061491953192724,1.1198316929110663,1.117539568408333,1.1316581311349803,1.1230484695083656,1.1085133692746383,1.1114458510298322,1.1107075340764467,1.1101047212999862
2019-03-13 00:00:00-04:00,1.1428845207377942,1.1179273174405109,1.120517440389488,1.114281483596553,1.1318595415084955,1.1126123014246214,1.1167021461100628,1.1157364958208018,1.1276751821390654,1.1183046188121772,1.114632338374899,1.1265214343956387,1.113063781736784,1.126257317840023,1.1240867860748416,1.1376780297448705,1.1293480613104292,1.1154516058336439,1.11815485858722,1.1172567581868362,1.1168844422134452
2019-03-14 00:00:00-04:00,1.1409475538175575,1.1142317703132105,1.1165991396680017,1.1108835265310009,1.1302003660022057,1.1085912864733072,1.1136615266319403,1.1116836109885142,1.1257415749607234,1.114481547695167,1.1114630872304672,1.1243136897179917,1.109668699619561,1.1243244482207035,1.1213871414958223,1.1359498610323784,1.1269650837878422,1.11158728679489,1.1153194269415212,1.113746291691485,1.1137369812493316
2019-03-15 00:00:00-04:00,1.1515363807927468,1.117265477937445,1.1197463279544522,1.1141028157789972,1.134870169113593,1.1120821479362741,1.1172722115660758,1.1148879125136228,1.1302017701361826,1.118043713927917,1.1149398408984725,1.12856650211673,1.1130640673883452,1.1285597529522915,1.1255873552072928,1.1405647522386309,1.1314798731158027,1.1147802215765827,1.1189170672751514,1.1167850927718561,1.1174576412410893
2019-03-18 00:00:00-04:00,1.1542789277051877,1.121841907380561,1.1232549251904398,1.1191258469160428,1.1365619161463452,1.1167815360074704,1.1226152053180705,1.1193648735830826,1.1342790841586365,1.120368186694116,1.1202199235787043,1.1334941323029382,1.1181509451547929,1.1330205202729902,1.1306591519304288,1.1424871435725101,1.1360327275052964,1.119402634624934,1.12427114581446,1.1214988710114893,1.122754577133229
2019-03-19 00:00:00-04:00,1.1581602754815452,1.116019372446112,1.1177857536405118,1.1129550247459925,1.127700449702379,1.1105645220407234,1.1163698806515236,1.1133042991751985,1.1273557636018499,1.114905200914213,1.113964839054058,1.1271617996071817,1.111927646911434,1.1263575150464293,1.124445406896179,1.1338265935738345,1.1295661876565561,1.1133109174523583,1.1181024003741735,1.1159822834421385,1.116472629487896
2019-03-20 00:00:00-04:00,1.1627527517381617,1.1217803560379234,1.122851684413305,1.1187411301560644,1.1283770536896023,1.1165527715877117,1.1219924793427398,1.1192236476830193,1.1310993849427708,1.118909833086866,1.1196992239481771,1.1314826824368607,1.117715297603252,1.1304178998743506,1.1291156467748946,1.1337361080237405,1.1333578334987269,1.1191916348508066,1.1235306085355556,1.1215478224526163,1.122120201376689
2019-03-21 00:00:00-04:00,1.180928980384757,1.136836498813957,1.1392968093475186,1.132667789498768,1.1423731254102765,1.130117693112305,1.1354092141426515,1.1335680508155634,1.1446807240650998,1.1360217252365066,1.1332361056592457,1.1448681835513956,1.1313814039990362,1.144144523454294,1.1422410046943485,1.1472872904535676,1.1464566495185151,1.1334303777098775,1.137077204323045,1.136798633106227,1.1354029728086787
2019-03-22 00:00:00-04:00,1.1549903608677432,1.1292335476525326,1.133200141012194,1.124627466464563,1.1308825926139157,1.1233886662158679,1.126665643262754,1.1268006793238154,1.1344372403568974,1.1301401077479778,1.1248156702503354,1.134618264256689,1.1233039224752925,1.1337044709759871,1.1327362093087994,1.1355757529775945,1.1364765398973773,1.1262837129000927,1.1277688033917863,1.1284765452044394,1.1268777082862103
2019-03-25 00:00:00-04:00,1.152791468733198,1.1307066556551164,1.135210771923466,1.1259067403330576,1.131809995716132,1.1251407857816806,1.1280320046112382,1.128646318776341,1.136316110478084,1.1325961939526468,1.126078331979781,1.1365048268592042,1.1245806891271168,1.1354401913518437,1.1347532615875853,1.1367588061598035,1.1386551416231412,1.1279465126478154,1.1291295162649027,1.1297136359177307,1.1283644887228403
2019-03-26 00:00:00-04:00,1.1581602754815452,1.1374880431415202,1.1417550782617558,1.133116601023752,1.1399253707933399,1.1326688423902225,1.135560476488701,1.1357221462858897,1.1441786922149966,1.13923982876372,1.1335226297353447,1.1440931302784716,1.1320329791436818,1.142874949307371,1.1427924768454967,1.1450215066352265,1.1471070380373234,1.1350544426016866,1.136567862442972,1.136628510939944,1.1360645537662102
2019-03-27 00:00:00-04:00,1.150721355649348,1.134662165001125,1.139590382557888,1.1299288606625393,1.136831101442594,1.129453577397581,1.1317926348545817,1.1327837422091944,1.1401552792832323,1.1375538986050504,1.1299828798785507,1.1398240102862385,1.1286647373762473,1.1389288464834713,1.1383157703941023,1.1414519922612916,1.1425377079361152,1.1320669770543286,1.1327122056330337,1.1338752212211611,1.1321933843003167
2019-03-28 00:00:00-04:00,1.153373310358934,1.1353028772144615,1.1398074350018357,1.1306207119705614,1.1347801850101442,1.1298410425016197,1.1319439784718106,1.1331868234286273,1.1386689029011172,1.137270621991509,1.1304352618583304,1.1387282329990653,1.1292628425819744,1.137907649988507,1.1371672580742374,1.1388944762695459,1.1406975032427784,1.132561329876495,1.1327819901770264,1.134646659893761,1.132152016377043
2019-03-29 00:00:00-04:00,1.162105911222485,1.141664147726071,1.1464319826509626,1.1366884213834787,1.1406230425605886,1.135975587131521,1.1379848296827337,1.139384883980951,1.1443271084387487,1.1439024409830596,1.1364984444155617,1.1446911107490048,1.1353165590069192,1.143689475670531,1.1431224574674557,1.1448962229392659,1.1465762212119208,1.138719075664737,1.138768795884944,1.1409749154449884,1.1382021635792332
2019-04-01 00:00:00-04:00,1.1775002889403778,1.1426541106780694,1.1483418636163198,1.1370610811096755,1.1407585098735746,1.1368823553927545,1.1379749099827499,1.140523069020619,1.1439666343745727,1.1467953059579028,1.1366023109863828,1.1447844079619465,1.1355390487065984,1.1434874179272307,1.1430875073774651,1.1454935636473933,1.1466477299475755,1.1396462324614425,1.1385847931313995,1.1415348354112531,1.1382018031605323
2019-04-02 00:00:00-04:00,1.1819636814640024,1.144282683376248,1.1514407141292498,1.137810940624042,1.1397336518456576,1.1386595304008966,1.1380781888772684,1.1425402702080591,1.1436213984166508,1.1510946162820954,1.136978249922142,1.144524035348808,1.1361527817236787,1.143154914459991,1.142849430547747,1.1442722271956465,1.1463113771943851,1.1412862143303004,1.1382573023670162,1.142588250540749,1.1384365269879062
2019-04-02 00:00:00-04:00,1.1819636814640024,1.1442826833762731,1.151440714129268,1.1378109406239867,1.1397336518456365,1.1386595304009308,1.138078188876394,1.142540270208275,1.1436213984169548,1.1510946162852809,1.1369782499221444,1.1445240353488109,1.1361527817234571,1.1431549144597395,1.1428494305477774,1.1442722271956183,1.146311377194317,1.141286214330306,1.1382573023670288,1.1425882505407512,1.1384365269913024
2019-04-03 00:00:00-04:00,1.1887553545374607,1.1419431708396384,1.149173335645717,1.1361113593263543,1.137554342917657,1.1372339999260732,1.1359360457092442,1.1394318155407166,1.1414955536579747,1.1496418461331954,1.1361373216893702,1.1419054009102463,1.1349757912066225,1.1417521673960576,1.1402618660345896,1.1423754912030333,1.1443197825926847,1.1388599989316994,1.1360123398275332,1.1404488957591177,1.1360040370941542
2019-04-04 00:00:00-04:00,1.188302698205482,1.1438360198410154,1.1510716329435664,1.1381477634912942,1.1394460257514119,1.138781968762645,1.1379245234495698,1.1384796212801285,1.1434232368396895,1.1519958745203103,1.1372740483824317,1.1437809309447273,1.1349352327528377,1.1429982071342866,1.1421160414634466,1.1444028013431204,1.1462878909508682,1.1407273908604683,1.1380071419238034,1.1423582467650228,1.1379664762495703
2019-04-05 00:00:00-04:00,1.1944477338847945,1.1529396725173187,1.1599715263548014,1.1475554550007423,1.1485041617320666,1.148490159778158,1.147605639173771,1.1442905919827,1.1527014214902522,1.1600174217101542,1.1464291788669436,1.1528679494925291,1.1423360254646662,1.1527690351390707,1.1513043554007194,1.1525274709682665,1.155166996133991,1.149565352021295,1.1461661428019412,1.1521031457866473,1.147408831570101
2019-04-08 00:00:00-04:00,1.1974877522794807,1.1547182530591722,1.1617631558915718,1.1488850157481523,1.150207698772399,1.1492942305520908,1.149092243066636,1.138955278550345,1.1543218860861977,1.1612732194270363,1.1464748839717118,1.1547864470424514,1.1409313733904547,1.1534360413629972,1.1531712377499403,1.1540969145375128,1.1567966088505321,1.151446936188508,1.1478659300740666,1.15359862747921,1.149095442422537
